title,source,link,pubDate,fetchedAt
İran'da mahsur kalan ABD pilotunu bu minik cihaz kurtardı,chip_tr,https://www.chip.com.tr/guncel/iranda-mahsur-kalan-abd-pilotunu-bu-minik-cihaz-kurtardi_179723.html,2026-04-24 11:11:00,2026-04-25T11:48:51.771228+00:00
2025 Türkiye Patent Raporu açıklandı: İGÜ ticarileştirmede ilk sırada,haberler,https://www.haberler.com/egitim/2025-turkiye-patent-raporu-aciklandi-igu-19778726-haberi/,2026-04-24 11:06:50,2026-04-25T11:48:51.771228+00:00
"SpaceX, kendi GPU’larını üretmeyi planlıyor",donanimhaber,https://www.donanimhaber.com/spacex-kendi-gpu-larini-uretmeyi-planliyor--204867,2026-04-24 11:05:00,2026-04-25T11:48:51.771228+00:00
Üretici güçlerden imha makinesine: Palantir ve emperyalist hegemonya,bianet,https://bianet.org/yazi/uretici-guclerden-imha-makinesine-palantir-ve-emperyalist-hegemonya-319033,2026-04-24 11:00:00,2026-04-25T11:48:51.771228+00:00
"Tim Cook, Apple CEO’su olarak yaptığı ilk büyük hatayı açıkladı",technopat,https://www.technopat.net/2026/04/24/tim-cooktan-yillar-sonra-gelen-itiraf/,2026-04-24 11:00:00,2026-04-25T11:48:51.771228+00:00
Türkiye'de bilimin gelişmesi için kurulmuştu: TÜBİTAK yağmur duasına 3 milyon TL ayırdı,sozcu,https://www.sozcu.com.tr/turkiye-de-bilimin-gelismesi-icin-kurulmustu-tubitak-yagmur-duasina-3-milyon-tl-ayirdi-p314092,2026-04-24 10:55:57,2026-04-25T11:48:51.771228+00:00
18 İLDE DEV TEŞVİK!,turkiyegazetesi_tr,https://www.turkiyegazetesi.com.tr/ekonomi/karadenizde-18-ilde-dev-tesvik-vergi-indirimi-sigorta-primi-destegi-yer-tahsisi-1786264,2026-04-24 10:55:18,2026-04-25T11:48:52.501383+00:00
Piyasa değeri bakımından en büyük 40 finans şirketi belli oldu,odatv4,https://www.odatv.com/ekonomi/piyasa-degeri-bakimindan-en-buyuk-40-finans-sirketi-belli-oldu-jpmorgan-chase-zirvede-120144558,2026-04-24 10:52:27,2026-04-25T11:48:52.501383+00:00
"Evercore ISI, Union Pacific hissesi için hedef fiyatı yükseltti",investing_tr,https://tr.investing.com/news/analyst-ratings/evercore-isi-union-pacific-hissesi-icin-hedef-fiyat-yukseltti-93CH-3866339,2026-04-24 10:52:12,2026-04-25T11:48:52.501383+00:00
"Merck, Terns satın alımında antitröst onayını aldı",investing_tr,https://tr.investing.com/news/company-news/merck-terns-satn-almnda-antitrost-onayn-ald-93CH-3866338,2026-04-24 10:52:08,2026-04-25T11:48:52.501383+00:00
Bir köşede bekletiyorsanız çok şanslısınız: Eski telefonlar servet değerine ulaştı,karar,https://www.karar.com/hayat-haberleri/bir-kosede-bekletiyorsaniz-cok-sanslisiniz-eski-telefonlar-servet-2044296,2026-04-24 10:50:41,2026-04-25T11:48:52.501383+00:00
Metaplanet Bitcoin rezervlerini artırmak için tahvil ihraç etti,investing_tr,https://tr.investing.com/news/cryptocurrency-news/metaplanet-bitcoin-rezervlerini-artrmak-icin-tahvil-ihrac-etti-3866329,2026-04-24 10:49:54,2026-04-25T11:48:52.501383+00:00
Baykar'dan güzel haber! K2 Kamikaze İHA ve dolanan mühimmat Sivrisinek artık sahada,internethaber,https://www.internethaber.com/baykardan-guzel-haber-k2-kamikaze-iha-ve-dolanan-muhimmat-sivrisinek-artik-sahada-foto-galerisi-2440811.htm,2026-04-24 10:48:00,2026-04-25T11:48:52.501383+00:00
Cevdet Yılmaz: Hem güçlü olacağız hem de haklı olacağız,trthaber,https://www.trthaber.com/haber/gundem/cevdet-yilmaz-hem-guclu-olacagiz-hem-de-hakli-olacagiz-942870.html,2026-04-24 10:48:00,2026-04-25T11:48:52.501383+00:00
"İstanbul'da ""Afetler ve Alınabilecek Önlemler Çalıştayı"" başladı",haberler,https://www.haberler.com/guncel/istanbul-da-afetler-ve-alinabilecek-onlemler-19778674-haberi/,2026-04-24 10:47:05,2026-04-25T11:48:52.501383+00:00
Porsche’un yeni elektrikli modeli görücüye çıktı: İşte özellikleri,yenicaggazetesi,https://www.yenicaggazetesi.com/porscheun-yeni-elektrikli-modeli-gorucuye-cikti-iste-ozellikleri-1022488h.htm,2026-04-24 10:46:38,2026-04-25T11:48:52.501383+00:00
Çiftçilere destek toplantısı: Yeni model anlatıldı,sondakika,https://www.sondakika.com/yerel/haber-ciftcilere-destek-toplantisi-yeni-model-anlatildi-19778670/,2026-04-24 10:46:15,2026-04-25T11:48:53.231375+00:00
Greenpro Capital yönetim kurulu üyesi Christopher Wong istifa edecek,investing_tr,https://tr.investing.com/news/sec-filings/greenpro-capital-yonetim-kurulu-uyesi-christopher-wong-istifa-edecek-93CH-3866320,2026-04-24 10:44:35,2026-04-25T11:48:53.231375+00:00
Nomura Holdings 2026 4Ç sonuçları rekor kırdı,investing_tr,https://tr.investing.com/news/transcripts/nomura-holdings-2026-4c-sonuclar-rekor-krd-93CH-3866295,2026-04-24 10:40:03,2026-04-25T11:48:53.231375+00:00
"ATO Başkanı Baran: ""Hedefimiz Ankara'yı teknoloji, değer ve kültür üreten bir marka şehir haline getirmek""",haberler,https://www.haberler.com/ekonomi/ato-baskani-baran-hedefimiz-ankara-yi-teknoloji-19778634-haberi/,2026-04-24 10:34:10,2026-04-25T11:48:53.231375+00:00
Cumhurbaşkanı Yardımcısı Yılmaz: 'Güçlüysem haklıyım' anlayışını reddediyoruz!,bigpara,https://bigpara.hurriyet.com.tr/haberler/genel-haberler/cumhurbaskani-yardimcisi-yilmaz-gucluysem-hakliyim-anlayisini-reddediyoruz_ID100700645/,2026-04-24 10:33:38,2026-04-25T11:48:53.231375+00:00
"DSO, DENİB ve Denizli OSB’den üretim ve ihracatta güç birliği",haberekspresi_tr,https://www.haberekspres.com.tr/dso-denib-ve-denizli-osbden-uretim-ve-ihracatta-guc-birligi,2026-04-24 10:33:00,2026-04-25T11:48:53.231375+00:00
Türk sermayesi çantayı doldurdu yurtdışına çıkıyor: Büyük holdinglerde satışlar neden hızlandı?,cumhuriyet,https://www.cumhuriyet.com.tr/ekonomi/turk-sermayesi-cantayi-doldurdu-yurtdisina-cikiyor-buyuk-holdinglerde-satislar-neden-hizlandi-2498058,2026-04-24 10:32:00,2026-04-25T11:48:53.231375+00:00
Xiaomi 17 Fold Kendi İşlemcisi Xring O3 ile Geliyor,shiftdelete,https://shiftdelete.net/xiaomi-17-fold-kendi-islemcisi-xring-o3-ile-geliyor,2026-04-24 10:30:06,2026-04-25T11:48:53.231375+00:00
"Warner Bros ve Paramount birleşiyor: Netflix geri çekildi, sahne Paramount’a kaldı",chip_tr,https://www.chip.com.tr/guncel/warner-bros-ve-paramount-birlesiyor-netflix-geri-cekildi-sahne-paramounta-kaldi_179744.html,2026-04-24 10:30:00,2026-04-25T11:48:53.231375+00:00
TÜBİTAK’tan bu kez 'yağmur duası' araştırması: 3 milyon TL bütçe destek verildi,cumhuriyet,https://www.cumhuriyet.com.tr/siyaset/tubitak-tan-bu-kez-yagmur-duasi-arastirmasi-3-milyon-tl-butce-destek-verildi-2498075,2026-04-24 10:27:00,2026-04-25T11:48:53.231375+00:00
Teknoloji devi 8 bin kişiyi işten çıkarıyor!,turkiyegazetesi_tr,https://www.turkiyegazetesi.com.tr/teknoloji/facebook-instagram-whatsapp-meta-8-bin-calisanla-yollarini-ayiriyor-1786259,2026-04-24 10:25:03,2026-04-25T11:48:53.911112+00:00
"Ticaret Bakanı Bolat: ""Ağrı'ya 23 yılda 85 milyar liralık yatırım yapıldı""",haberler,https://www.haberler.com/politika/ticaret-bakani-bolat-agri-ya-23-yilda-85-milyar-19778604-haberi/,2026-04-24 10:24:50,2026-04-25T11:48:53.911112+00:00
"MG, İspanya’da elektrikli araç fabrikası kurmayı planlıyor",investing_tr,https://tr.investing.com/news/stock-market-news/mg-ispanyada-elektrikli-arac-fabrikas-kurmay-planlyor-93CH-3866249,2026-04-24 10:22:07,2026-04-25T11:48:53.911112+00:00
"Çin, Mars keşif aracı Tienvın3'ü 2028'de uzaya yollayacak",trthaber,https://www.trthaber.com/haber/dunya/cin-mars-kesif-araci-tienvin-3u-2028de-uzaya-yollayacak-942866.html,2026-04-24 10:22:00,2026-04-25T11:48:53.911112+00:00
Türkiye'de e-ticarette 5 yılda sıçrama: 1 milyardan 7 milyara çıktı,aksam,https://www.aksam.com.tr/ekonomi/turkiyede-e-ticarette-5-yilda-sicrama-1-milyardan-7-milyara-cikti/haber-1661510,2026-04-24 10:22:00,2026-04-25T11:48:53.911112+00:00
Sanofi’nin tolebrutinib ilacına AB’den MS tedavisi onayı,investing_tr,https://tr.investing.com/news/company-news/sanofinin-tolebrutinib-ilacna-abden-ms-tedavisi-onay-93CH-3866244,2026-04-24 10:19:30,2026-04-25T11:48:53.911112+00:00
iPhone 18 Pro ve Katlanabilir iPhone'un Maketleri Ortaya Çıktı,webtekno,https://www.webtekno.com/iphone-18-pro-katlanabilir-iphone-maketleri-h215953.html,2026-04-24 10:18:27,2026-04-25T11:48:53.911112+00:00
Albüm: Çin'de Çığır Açan Gelişme: Felçli Hasta Beyin-bilgisayar Arayüzüyle El Kontrolünü Yeniden Kazandı,haberler,https://www.haberler.com/guncel/album-cin-de-cigir-acan-gelisme-felcli-hasta-beyin-19778574-haberi/,2026-04-24 10:16:45,2026-04-25T11:48:53.911112+00:00
Otomotiv Pazarında Dengeler Değişiyor: Jeep Compass 2026 Modelinin Öne Çıkan Detayları,halktv,https://halktv.com.tr/tm/otomotiv-pazarinda-dengeler-degisiyor-jeep-compass-2026-modelinin-one-cikan-1024631h,2026-04-24 10:16:00,2026-04-25T11:48:53.911112+00:00
"Braskem, Petrobras ve FIP ile yeni hissedar anlaşmasını duyurdu",investing_tr,https://tr.investing.com/news/sec-filings/braskem-petrobras-ve-fip-ile-yeni-hissedar-anlasmasn-duyurdu-93CH-3866236,2026-04-24 10:14:34,2026-04-25T11:48:53.911112+00:00
Ebeveynliğin dijital evrimi: Birlikte oynayalım,halktv,https://halktv.com.tr/yasam/ebeveynligin-dijital-evrimi-birlikte-oynayalim-1024627h,2026-04-24 10:13:26,2026-04-25T11:48:54.645679+00:00
Yapay zekâ veri merkezleri arazi yarışını hızlandırdı,haberturk,https://www.haberturk.com/yapay-zek-veri-merkezleri-arazi-yarisini-hizlandirdi-3879879-teknoloji,2026-04-24 10:11:08,2026-04-25T11:48:54.645679+00:00
"Evercore ISI, CPU talep görünümü nedeniyle Intel hissesini yükseltti",investing_tr,https://tr.investing.com/news/analyst-ratings/evercore-isi-cpu-talep-gorunumu-nedeniyle-intel-hissesini-yukseltti-93CH-3866221,2026-04-24 10:09:00,2026-04-25T11:48:54.645679+00:00
"BofA, Vail Resorts’un hisse hedefini düşürdü",investing_tr,https://tr.investing.com/news/analyst-ratings/bofa-vail-resortsun-hisse-hedefini-dusurdu-93CH-3866220,2026-04-24 10:08:57,2026-04-25T11:48:54.645679+00:00
Adyen hisseleri 1Ç büyümesi ve 750 milyon avroluk satın almayla yükseldi,investing_tr,https://tr.investing.com/news/stock-market-news/adyen-hisseleri-1c-buyumesi-ve-750-milyon-avroluk-satn-almayla-yukseldi-3866227,2026-04-24 10:08:06,2026-04-25T11:48:54.645679+00:00
"""Turan"" taktiği gökyüzünde! 1000 km menzilli ölümcül sürü geliyor",ahaber,https://www.ahaber.com.tr/gundem/2026/04/24/turan-taktigi-gokyuzunde-1000-km-menzilli-olumcul-suru-geliyor,2026-04-24 10:01:12,2026-04-25T11:48:54.645679+00:00
META 8 bin çalışanı işten çıkartacak,kocaeligazetesi,https://www.kocaeligazetesi.com.tr/haber/27871767/meta-8-bin-calisani-isten-cikartacak,2026-04-24 10:01:00,2026-04-25T11:48:54.645679+00:00
Daha az efor daha fazla hijyen: Dyson Cyclone V10 Submarine'de büyük indirim,mynet,https://haber.mynet.com/daha-az-efor-daha-fazla-hijyen-dyson-cyclone-v10-submarine-de-buyuk-indirim-110107290441,2026-04-24 10:00:18,2026-04-25T11:48:54.645679+00:00
iPhone 18 Pro Max tasarımı sızdı,technopat,https://www.technopat.net/2026/04/24/iphone-18-pro-max-tasarimi-sizdi/,2026-04-24 10:00:00,2026-04-25T11:48:54.645679+00:00
"Cumhurbaşkanı Yardımcısı Yılmaz, ""Uluslararası Ankara Marka Buluşmaları"" programında konuştu Açıklaması",haberler,https://www.haberler.com/ekonomi/cumhurbaskani-yardimcisi-yilmaz-uluslararasi-19778530-haberi/,2026-04-24 09:58:46,2026-04-25T11:48:54.645679+00:00
"Çin, Meta anlaşmasının ardından ABD’nin teknoloji şirketlerine yatırımını kısıtlamayı planlıyor",investing_tr,https://tr.investing.com/news/stock-market-news/cin-meta-anlasmasnn-ardndan-abdnin-teknoloji-sirketlerine-yatrmn-kstlamay-planlyor-3866197,2026-04-24 09:57:09,2026-04-25T11:48:55.391523+00:00
Avrupa’nın ekonomik acil durumu,karar,https://www.karar.com/yazarlar/carl-bildt/avrupanin-ekonomik-acil-durumu-1607664,2026-04-24 09:55:00,2026-04-25T11:48:55.391523+00:00
Pardus tartışması: Milli işletim sistemi ne oldu,odatv4,https://www.odatv.com/bilim-ve-teknoloji/pardus-tartismasi-milli-isletim-sistemi-ne-oldu-120144546,2026-04-24 09:53:55,2026-04-25T11:48:55.391523+00:00
Uzatma kablosuna bu 10 cihazı takan yandı,mynet,https://www.mynet.com/uzatma-kablosuna-bu-10-cihazi-takan-yandi-190101298811,2026-04-24 09:51:57,2026-04-25T11:48:55.391523+00:00
"Çin, Mars keşif aracı Tienvın-3'ü 2028'de uzaya yollayacak",aa_tr,https://www.aa.com.tr/tr/bilim-teknoloji/cin-mars-kesif-araci-tienvin-3u-2028de-uzaya-yollayacak/3916630,2026-04-24 09:51:09,2026-04-25T11:48:55.391523+00:00
Yapay Zeka Serveti Katlıyor: Milyarder Sayısı 5 Yıl İçinde Yüzde 25 Artacak,onedio,https://onedio.com/haber/yapay-zeka-serveti-katliyor-milyarder-sayisi-5-yil-icinde-yuzde-25-artacak-1355413,2026-04-24 09:49:29,2026-04-25T11:48:55.391523+00:00
"Çin, Mars keşif aracı Tienvın-3'ü 2028'de uzaya yollayacak",haberler,https://www.haberler.com/guncel/cin-mars-kesif-araci-tienvin-3-u-2028-de-uzaya-19778496-haberi/,2026-04-24 09:47:34,2026-04-25T11:48:55.391523+00:00
Trump: Dijital Hizmet Vergisini Kaldırmazsa İngiltere'ye Yüksek Gümrük Vergileri Uygulayabiliriz,haberler,https://www.haberler.com/guncel/trump-dijital-hizmet-vergisini-kaldirmazsa-19778494-haberi/,2026-04-24 09:46:50,2026-04-25T11:48:55.391523+00:00
1000 kilometre menzili var! Baykar'ın yeni kamikaze İHA'sı ve ''Sivrisinek'' sahaya çıktı,haber3,https://www.haber3.com/foto-galeri/teknoloji/1000-kilometre-menzili-var-baykarin-yeni-kamikaze-ihasi-ve-sivrisinek-sahaya-cikti-galeri-6253421,2026-04-24 09:46:00,2026-04-25T11:48:55.391523+00:00
UBS gelişen piyasa hisseleri hedefini yükseltti,investing_tr,https://tr.investing.com/news/stock-market-news/ubs-gelisen-piyasa-hisseleri-hedefini-yukseltti-3866195,2026-04-24 09:44:47,2026-04-25T11:48:55.391523+00:00
"Yapay zeka yatırımlarına hız veren Meta, 8 bin çalışanı işten çıkaracak",aa_tr,https://www.aa.com.tr/tr/bilim-teknoloji/yapay-zeka-yatirimlarina-hiz-veren-meta-8-bin-calisani-isten-cikaracak/3916621,2026-04-24 09:42:55,2026-04-25T11:48:56.051310+00:00
"Yapay zeka yatırımlarına hız veren Meta, 8 bin çalışanı işten çıkaracak",sondakika,https://www.sondakika.com/guncel/haber-yapay-zeka-yatirimlarina-hiz-veren-meta-8-bin-19778601/,2026-04-24 09:42:50,2026-04-25T11:48:56.051310+00:00
"Yapay zeka yatırımlarına hız veren Meta, 8 bin çalışanı işten çıkaracak",haberler,https://www.haberler.com/guncel/yapay-zeka-yatirimlarina-hiz-veren-meta-8-bin-19778478-haberi/,2026-04-24 09:42:50,2026-04-25T11:48:56.051310+00:00
"""Çeltiğin babası"" 3 çeşit daha geliştirdi",haberturk,https://www.haberturk.com/celtigin-babasi-3-cesit-daha-gelistirdi-3879890,2026-04-24 09:41:45,2026-04-25T11:48:56.051310+00:00
600 milyar TL vatandaşa yük olacaktı!,mynet,https://finans.mynet.com/haber/detay/ekonomi/600-milyar-tl-vatandasa-yuk-olacakti-buyuk-buhran-deyip-acikladi/550250/,2026-04-24 09:36:34,2026-04-25T11:48:56.051310+00:00
Ağız ve diş sağlığımız da yapay zekaya emanet,technopat,https://www.technopat.net/2026/04/24/agiz-ve-dis-sagligimiz-da-yapay-zekaya-emanet/,2026-04-24 09:35:17,2026-04-25T11:48:56.051310+00:00
BDDK'dan servis bankacılığı için Odeabank ve Trendyol'a izin,bigpara,https://bigpara.hurriyet.com.tr/haberler/genel-haberler/bddkdan-servis-bankaciligi-icin-odeabank-ve-trendyola-izin_ID100700643/,2026-04-24 09:33:12,2026-04-25T11:48:56.051310+00:00
"Tesla Roadster 1,1 Saniyede 100 km Hıza Ulaşacak",shiftdelete,https://shiftdelete.net/tesla-roadster-11-saniyede-100-km-hiza-ulasacak,2026-04-24 09:30:22,2026-04-25T11:48:56.051310+00:00
Meta’da 8 bin yazılımcı için yolun sonu! Kodları artık robotlar yazıyor,ahaber,https://www.ahaber.com.tr/dunya/2026/04/24/metada-8-bin-yazilimci-icin-yolun-sonu-kodlari-artik-robotlar-yaziyor,2026-04-24 09:29:23,2026-04-25T11:48:56.051310+00:00
Çin otomotiv pazarının öteki yüzü: Gerçekten geleceği var mı?,yenicaggazetesi,https://www.yenicaggazetesi.com/cin-otomotiv-pazarinin-oteki-yuzu-gercekten-gelecegi-var-mi-1022454h.htm,2026-04-24 09:27:35,2026-04-25T11:48:56.051310+00:00
MacBook Neo şokunun ardından ultra ucuz Windows dizüstü bilgisayarlar geliyor,halktv,https://halktv.com.tr/ekonomi/macbook-neo-sokunun-ardindan-ultra-ucuz-windows-dizustu-bilgisayarlar-geliyor-1024608h,2026-04-24 09:22:40,2026-04-25T11:48:56.741232+00:00
"18 şehir için yatırım atağı! 301 milyonluk destek paketi: Vergi yarıya düşüyor, maaş desteği devletten",tv100,https://www.tv100.com/18-sehir-icin-yatirim-atagi-301-milyonluk-destek-paketi-vergi-yariya-dusuyor-maas-destegi-devletten-haber-854563,2026-04-24 09:22:00,2026-04-25T11:48:56.741232+00:00
Baykar'ın yeni platformları K2 Kamikaze İHA ve dolanan mühimmat Sivrisinek sahaya çıktı,haberler,https://www.haberler.com/guncel/baykar-in-yeni-platformlari-k2-kamikaze-iha-ve-19778377-haberi/,2026-04-24 09:13:54,2026-04-25T11:48:56.741232+00:00
Norveç'ten karar: Çocukların çocuk olabileceği bir çocukluk için yasaklıyoruz,odatv4,https://www.odatv.com/dunya/norvecten-karar-cocuklarin-cocuk-olabilecegi-bir-cocukluk-icin-yasakliyoruz-120144541,2026-04-24 09:11:34,2026-04-25T11:48:56.741232+00:00
Kuantum hesaplamalarının 20 yılda trilyon dolarlık piyasaya ulaşması bekleniyor,aa_tr,https://www.aa.com.tr/tr/bilim-teknoloji/kuantum-hesaplamalarinin-20-yilda-trilyon-dolarlik-piyasaya-ulasmasi-bekleniyor/3916580,2026-04-24 09:08:12,2026-04-25T11:48:56.741232+00:00
Yeni nesil kamikaze İHA ve Sivrisinek görücüye çıkıyor,internethaber,https://www.internethaber.com/yeni-nesil-kamikaze-iha-ve-sivrisinek-gorucuye-cikiyor-video-galerisi-2440790.htm,2026-04-24 09:06:00,2026-04-25T11:48:56.741232+00:00
Çinli pil devinden elektrikli araç şarjında yeni rekor,chip_tr,https://www.chip.com.tr/guncel/cinli-pil-devinden-elektrikli-arac-sarjinda-yeni-rekor_179728.html,2026-04-24 09:06:00,2026-04-25T11:48:56.741232+00:00
Türkiye e-ticarette çağ atladı: 5 yılda 1 milyardan 7 milyar işleme,star_tr,https://www.star.com.tr/ekonomi/turkiye-e-ticarette-cag-atladi-5-yilda-1-milyardan-7-milyar-isleme-haber-2011519/,2026-04-24 09:05:26,2026-04-25T11:48:56.741232+00:00
"18 ile büyük müjde: Vergi yarıya düşüyor, maaş desteği devletten",bigpara,https://bigpara.hurriyet.com.tr/haberler/genel-haberler/18-ile-buyuk-mujde-vergi-yariya-dusuyor-maas-destegi-devletten_ID100700640/,2026-04-24 09:03:47,2026-04-25T11:48:56.741232+00:00
GÖKYÜZÜNDE 'TURAN' TAKTİĞİ,turkiyegazetesi_tr,https://www.turkiyegazetesi.com.tr/teknoloji/gokyuzunde-turan-taktigi-baykar-yeni-kamikaze-iha-k2-ve-sivrisineki-tanitti-1786241,2026-04-24 09:01:49,2026-04-25T11:48:56.741232+00:00
"Bakan Bayraktar, doğal gaz ve elektrikteki desteklerin yaklaşık 1,85 trilyon liraya ulaştığını bildirdi Açıklaması",haberler,https://www.haberler.com/ekonomi/bakan-bayraktar-dogal-gaz-ve-elektrikteki-19778342-haberi/,2026-04-24 09:01:04,2026-04-25T11:48:57.351364+00:00
"Başkan Çolakbayrakdar, Kocasinan İnovasyon Merkezi'nde çocuk ve gençlerle buluştu",haberler,https://www.haberler.com/teknoloji/baskan-colakbayrakdar-kocasinan-inovasyon-merkezi-19778340-haberi/,2026-04-24 09:00:21,2026-04-25T11:48:57.351364+00:00
Apple TV 4K 2026 için bekleyiş uzuyor,technopat,https://www.technopat.net/2026/04/24/apple-tv-4k-2026-icin-bekleyis-uzuyor/,2026-04-24 09:00:00,2026-04-25T11:48:57.351364+00:00
5 yılda e-ticarette işlem sayısı 7 milyara çıktı,aksam,https://www.aksam.com.tr/ekonomi/5-yilda-e-ticarette-islem-sayisi-7-milyara-cikti/haber-1661481,2026-04-24 08:56:00,2026-04-25T11:48:57.351364+00:00
"Başkan Çolakbayrakdar: ""Gençlerimizin ürettiği her proje Türkiye'nin gücüne güç katacak""",sondakika,https://www.sondakika.com/yerel/haber-baskan-colakbayrakdar-genclerimizin-urettigi-her-19778317/,2026-04-24 08:54:52,2026-04-25T11:48:57.351364+00:00
E-ticarette işlem sayısı zirve yaptı: Artış dudak uçuklattı,yenicaggazetesi,https://www.yenicaggazetesi.com/e-ticarette-islem-sayisi-zirve-yapti-artis-dudak-ucuklatti-1022433h.htm,2026-04-24 08:51:48,2026-04-25T11:48:57.351364+00:00
İşte okullarda yeni önlemler! Bakan Tekin açıkladı...,haber16,https://www.haber16.com/iste-okullarda-yeni-onlemler-bakan-tekin-acikladi/1766383/,2026-04-24 08:51:40,2026-04-25T11:48:57.351364+00:00
"Ankara Ticaret Odasında ""5. Uluslararası Ankara Marka Buluşmaları"" başladı",haberler,https://www.haberler.com/ekonomi/ankara-ticaret-odasinda-5-uluslararasi-ankara-19778303-haberi/,2026-04-24 08:50:50,2026-04-25T11:48:57.351364+00:00
Baykar’ın yeni mühimmatı SAHA 2026’da sahneye çıkıyor,sabah,https://www.sabah.com.tr/gundem/2026/04/24/baykarin-yeni-dolanan-muhimmati-saha-2026da-sahneye-cikiyor,2026-04-24 08:50:31,2026-04-25T11:48:57.351364+00:00
NEC hisseleri yapay zeka stratejisi ve Anthropic ortaklığıyla %5 yükseldi,investing_tr,https://tr.investing.com/news/stock-market-news/nec-hisseleri-yapay-zeka-stratejisi-ve-anthropic-ortaklgyla-5-yukseldi-93CH-3866089,2026-04-24 08:47:02,2026-04-25T11:48:57.351364+00:00
Baykar'dan yeni nesil dolanan mühimmat: Sivrisinek!,tgrthaber,https://www.tgrthaber.com/teknoloji/baykardan-yeni-nesil-dolanan-muhimmat-sivrisinek-3296348,2026-04-24 08:41:43,2026-04-25T11:48:58.009342+00:00
"Hande Çilingir kimdir? Evli mi, serveti ne kadar?",trhaber,https://www.trhaber.com/genel/hande-cilingir-kimdir-evli-mi-serveti-ne-kadar-h967018.html,2026-04-24 08:41:15,2026-04-25T11:48:58.009342+00:00
Para basan ABD'li dev şirketler çalışanlarını bir bir kapının önüne koyuyor,sozcu,https://www.sozcu.com.tr/para-basan-abd-li-dev-sirketler-calisanlarini-bir-bir-kapinin-onune-koyuyor-p314048,2026-04-24 08:37:44,2026-04-25T11:48:58.009342+00:00
Türkiye'de e-ticarette işlem sayısı son 5 yılda 1 milyardan 7 milyara çıktı,aa_tr,https://www.aa.com.tr/tr/ekonomi/turkiyede-e-ticarette-islem-sayisi-son-5-yilda-1-milyardan-7-milyara-cikti/3916535,2026-04-24 08:34:01,2026-04-25T11:48:58.009342+00:00
Türkiye'de e-ticarette işlem sayısı son 5 yılda 1 milyardan 7 milyara çıktı,haberler,https://www.haberler.com/ekonomi/turkiye-de-e-ticarette-islem-sayisi-son-5-yilda-1-19778237-haberi/,2026-04-24 08:33:13,2026-04-25T11:48:58.009342+00:00
K2 ve Sivrisinek geliyor: Türk savunma sanayiinde bir ilk!,bigpara,https://bigpara.hurriyet.com.tr/haberler/teknoloji-haberleri/k2-ve-sivrisinek-geliyor-turk-savunma-sanayiinde-bir-ilk_ID100700636/,2026-04-24 08:32:54,2026-04-25T11:48:58.009342+00:00
Meta'da 8 bin işten çıkarma: Yapay zeka sonrası yazılımcı kadroları birer birer kapanıyor,bigpara,https://bigpara.hurriyet.com.tr/haberler/teknoloji-haberleri/metada-8-bin-isten-cikarma-yapay-zeka-sonrasi-yazilimci-kadrolari-birer-birer-kapaniyor_ID100700637/,2026-04-24 08:32:54,2026-04-25T11:48:58.009342+00:00
"XPG, Türkiye’de dağıtım ağını genişletiyor",sondakika,https://www.sondakika.com/haber/haber-xpg-turkiyede-dagitim-agini-genisletiyor-19778172/,2026-04-24 08:31:52,2026-04-25T11:48:58.009342+00:00
"Yapa zeka sadece ""evet"" dedirtecek dudak uçuklatan bir maaşla eleman arıyor!",halktv,https://halktv.com.tr/ekonomi/yapa-zeka-sadece-evet-dedirtecek-dudak-ucuklatan-bir-maasla-eleman-ariyor-1024589h,2026-04-24 08:31:17,2026-04-25T11:48:58.009342+00:00
Avrupa borsaları küresel risk iştahındaki azalma ile geriliyor,dunya,https://www.dunya.com/finans/haberler/avrupa-borsalari-kuresel-risk-istahindaki-azalma-ile-geriliyor-haberi-822756,2026-04-24 08:28:00,2026-04-25T11:48:58.009342+00:00
"Türk savunma sanayiinde bir ilk! Sivrisinek ve K2 sahneye çıktı! Yüksek hızlı dalış, otonom karar",tv100,https://www.tv100.com/turk-savunma-sanayiinde-bir-ilk-sivrisinek-ve-k2-sahneye-cikti-yuksek-hizli-dalis-otonom-karar-haber-854555,2026-04-24 08:27:00,2026-04-25T11:48:58.695429+00:00
Öğretmenlik nasıl itibarsızlaştırıldı: Eğitimde çöküşün anatomisi,odatv4,https://www.odatv.com/guncel/ogretmenlik-nasil-itibarsizlastirildi-egitimde-cokusun-anatomisi-120144520,2026-04-24 08:26:00,2026-04-25T11:48:58.695429+00:00
Baykar'ın yeni nesil platformları K2 kamikaze İHA ve Sivrisinek dolanan mühimmat sahaya çıktı,haberler,https://www.haberler.com/yerel/baykar-in-yeni-nesil-platformlari-k2-kamikaze-iha-19778210-haberi/,2026-04-24 08:25:52,2026-04-25T11:48:58.695429+00:00
"İş dünyasının geleceği, gıda sistemlerindeki risklerle şekilleniyor",ensonhaber,https://www.ensonhaber.com/ekonomi/is-dunyasinin-gelecegi-gida-sistemlerindeki-risklerle-sekilleniyor,2026-04-24 08:25:16,2026-04-25T11:48:58.695429+00:00
Baykar'dan dünyada bir ilk! K2 ve Sivrisinek'ten yapay zeka destekli otonom sürü uçuşu,karar,https://www.karar.com/guncel-haberler/baykardan-dunyada-bir-ilk-k2-ve-sivrisinekten-yapay-zeka-destekli-2044261,2026-04-24 08:25:00,2026-04-25T11:48:58.695429+00:00
